31.48 nsec,1.856  V,-3.654 mV
31.53 nsec,1.709  V,-4.557 mV
31.58 nsec,1.561  V,-5.082 mV
31.63 nsec,1.413  V,-5.173 mV
31.68 nsec,1.265  V,-4.673 mV
31.73 nsec,1.117  V,-1.295 mV
31.78 nsec,969.4 mV,7.779 mV
31.83 nsec,823.2 mV,22.52 mV
31.88 nsec,683.2 mV,43.82 mV
31.93 nsec,553.1 mV,75.24 mV
31.98 nsec,427.7 mV,128.1 mV
32.03 nsec,335.4 mV,226.3 mV
32.08 nsec,268.1 mV,398.9 mV
32.13 nsec,207.5 mV,791.8 mV
32.18 nsec,164.0 mV,1.367  V
32.23 nsec,131.2 mV,1.838  V
32.28 nsec,109.2 mV,2.060  V
32.32 nsec,96.30 mV,2.143  V
32.37 nsec,87.81 mV,2.182  V
32.42 nsec,80.96 mV,2.202  V
32.47 nsec,75.22 mV,2.211  V
32.52 nsec,71.26 mV,2.215  V
32.57 nsec,68.38 mV,2.215  V
32.62 nsec,66.11 mV,2.211  V
32.67 nsec,64.90 mV,2.202  V
32.72 nsec,64.54 mV,2.187  V
32.77 nsec,64.37 mV,2.167  V
32.82 nsec,63.90 mV,2.145  V
32.87 nsec,62.44 mV,2.130  V
32.92 nsec,59.61 mV,2.126  V
32.97 nsec,55.97 mV,2.127  V
33.02 nsec,53.93 mV,2.130  V
33.07 nsec,84.10 mV,2.133  V
33.12 nsec,155.3 mV,2.135  V
33.17 nsec,260.5 mV,2.137  V
33.22 nsec,381.1 mV,2.139  V
33.27 nsec,511.8 mV,2.140  V
33.32 nsec,649.0 mV,2.141  V
33.37 nsec,790.4 mV,2.143  V
33.42 nsec,933.7 mV,2.144  V
33.47 nsec,1.078  V,2.144  V
33.52 nsec,1.224  V,2.142  V
33.57 nsec,1.370  V,2.136  V
33.62 nsec,1.516  V,2.127  V
33.67 nsec,1.662  V,2.113  V
33.72 nsec,1.809  V,2.093  V
33.77 nsec,1.961  V,2.062  V
33.82 nsec,2.113  V,2.011  V
33.87 nsec,2.263  V,1.935  V
33.92 nsec,2.414  V,1.824  V
33.97 nsec,2.566  V,1.651  V
34.02 nsec,2.697  V,1.397  V
34.07 nsec,2.757  V,1.049  V
34.10 nsec,2.747  V,760.8 mV
34.15 nsec,2.686  V,385.3 mV
34.18 nsec,2.634  V,231.2 mV
34.23 nsec,2.526  V,79.57 mV
34.28 nsec,2.406  V,24.27 mV
34.31 nsec,2.315  V,9.837 mV
34.33 nsec,2.246  V,4.478 mV
34.36 nsec,2.173  V,749.1 uV
34.40 nsec,2.065  V,-1.031 mV
34.45 nsec,1.926  V,-14.17 uV
34.50 nsec,1.781  V,-1.739 mV
34.55 nsec,1.637  V,-2.058 mV
34.60 nsec,1.497  V,-1.836 mV
34.65 nsec,1.357  V,-1.476 mV
34.70 nsec,1.216  V,-1.124 mV
34.75 nsec,1.074  V,-1.133 mV
34.80 nsec,930.2 mV,-1.076 mV
34.85 nsec,784.3 mV,-1.028 mV
34.90 nsec,639.4 mV,-1.115 mV
34.95 nsec,493.8 mV,-1.147 mV
35.00 nsec,346.0 mV,-1.047 mV
35.05 nsec,250.4 mV,-741.4 uV
35.09 nsec,241.7 mV,-261.6 uV
35.13 nsec,275.8 mV,329.3 uV
35.17 nsec,330.2 mV,781.1 uV
35.22 nsec,427.3 mV,1.219 mV
35.27 nsec,543.6 mV,1.777 mV
35.32 nsec,671.9 mV,2.411 mV
35.37 nsec,807.4 mV,1.785 mV
35.42 nsec,947.4 mV,2.266 uV
35.47 nsec,1.091  V,-1.644 mV
35.52 nsec,1.236  V,-2.732 mV
35.57 nsec,1.382  V,-3.506 mV
35.62 nsec,1.529  V,-3.683 mV
35.67 nsec,1.679  V,-3.206 mV
35.72 nsec,1.832  V,-673.1 uV
35.77 nsec,1.985  V,6.273 mV
35.82 nsec,2.139  V,17.52 mV
35.87 nsec,2.293  V,33.97 mV
35.92 nsec,2.447  V,59.18 mV
35.97 nsec,2.602  V,99.36 mV
36.02 nsec,2.727  V,170.5 mV
36.07 nsec,2.808  V,312.6 mV
36.12 nsec,2.857  V,624.5 mV
36.16 nsec,2.883  V,1.094  V
36.21 nsec,2.900  V,1.619  V
36.26 nsec,2.911  V,1.974  V
36.30 nsec,2.918  V,2.094  V
36.35 nsec,2.926  V,2.164  V
36.40 nsec,2.936  V,2.192  V
36.45 nsec,2.949  V,2.202  V
36.50 nsec,2.961  V,2.198  V
36.55 nsec,2.961  V,2.185  V
36.60 nsec,2.947  V,2.165  V
36.65 nsec,2.930  V,2.141  V
36.70 nsec,2.919  V,2.111  V
36.75 nsec,2.913  V,2.066  V
36.80 nsec,2.909  V,2.000  V
36.85 nsec,2.906  V,1.921  V
36.90 nsec,2.905  V,1.827  V
36.95 nsec,2.904  V,1.694  V
37.00 nsec,2.904  V,1.491  V
37.05 nsec,2.904  V,1.189  V
37.10 nsec,2.905  V,773.0 mV
37.15 nsec,2.905  V,386.3 mV
37.20 nsec,2.905  V,158.3 mV
37.25 nsec,2.905  V,59.67 mV
37.30 nsec,2.905  V,18.60 mV
37.33 nsec,2.905  V,9.092 mV
37.35 nsec,2.906  V,3.815 mV
37.38 nsec,2.906  V,643.0 uV
37.43 nsec,2.907  V,-5.037 mV
37.48 nsec,2.909  V,-9.019 mV
37.53 nsec,2.910  V,-12.79 mV
37.58 nsec,2.911  V,-5.249 mV
37.63 nsec,2.912  V,32.59 mV
37.67 nsec,2.911  V,89.08 mV
37.72 nsec,2.908  V,202.9 mV
37.77 nsec,2.905  V,392.6 mV
37.82 nsec,2.903  V,721.5 mV
37.87 nsec,2.901  V,1.157  V
37.92 nsec,2.900  V,1.562  V
37.97 nsec,2.899  V,1.829  V
38.02 nsec,2.897  V,1.972  V
38.07 nsec,2.896  V,2.047  V
38.12 nsec,2.894  V,2.090  V
38.17 nsec,2.891  V,2.119  V
38.22 nsec,2.887  V,2.139  V
38.27 nsec,2.882  V,2.156  V
38.32 nsec,2.875  V,2.170  V
38.37 nsec,2.868  V,2.181  V
38.42 nsec,2.866  V,2.190  V
38.47 nsec,2.868  V,2.199  V
38.52 nsec,2.872  V,2.207  V
38.57 nsec,2.879  V,2.215  V
38.62 nsec,2.888  V,2.224  V
38.67 nsec,2.897  V,2.236  V
38.72 nsec,2.904  V,2.250  V
38.77 nsec,2.909  V,2.258  V
38.82 nsec,2.913  V,2.247  V
38.87 nsec,2.915  V,2.221  V
38.92 nsec,2.917  V,2.200  V
38.97 nsec,2.917  V,2.194  V
39.02 nsec,2.918  V,2.193  V
39.07 nsec,2.918  V,2.192  V
39.12 nsec,2.918  V,2.192  V
39.17 nsec,2.918  V,2.194  V
39.22 nsec,2.920  V,2.197  V
39.27 nsec,2.923  V,2.199  V
39.32 nsec,2.927  V,2.200  V
39.37 nsec,2.934  V,2.202  V
39.42 nsec,2.943  V,2.203  V
39.47 nsec,2.953  V,2.204  V
39.52 nsec,2.959  V,2.205  V
39.57 nsec,2.956  V,2.206  V
39.62 nsec,2.942  V,2.208  V
39.67 nsec,2.925  V,2.209  V
39.72 nsec,2.911  V,2.210  V
39.77 nsec,2.899  V,2.210  V
39.82 nsec,2.889  V,2.210  V
39.87 nsec,2.881  V,2.209  V
39.92 nsec,2.872  V,2.206  V
39.97 nsec,2.868  V,2.203  V
40.02 nsec,2.866  V,2.201  V
40.07 nsec,2.868  V,2.201  V
40.12 nsec,2.873  V,2.202  V
40.17 nsec,2.880  V,2.205  V
40.22 nsec,2.885  V,2.208  V
40.27 nsec,2.889  V,2.210  V
40.32 nsec,2.892  V,2.212  V
40.37 nsec,2.894  V,2.214  V
40.42 nsec,2.897  V,2.215  V
40.47 nsec,2.898  V,2.216  V
40.52 nsec,2.900  V,2.216  V
40.57 nsec,2.901  V,2.213  V
40.62 nsec,2.902  V,2.205  V
40.67 nsec,2.902  V,2.193  V
40.72 nsec,2.902  V,2.177  V
40.77 nsec,2.902  V,2.157  V
40.82 nsec,2.902  V,2.136  V
40.87 nsec,2.901  V,2.121  V
40.92 nsec,2.901  V,2.117  V
40.97 nsec,2.903  V,2.120  V
41.02 nsec,2.915  V,2.127  V
41.07 nsec,2.897  V,2.136  V
41.12 nsec,2.828  V,2.145  V
41.17 nsec,2.721  V,2.155  V
41.22 nsec,2.601  V,2.164  V
41.27 nsec,2.473  V,2.173  V
41.32 nsec,2.337  V,2.181  V
41.37 nsec,2.195  V,2.187  V
41.42 nsec,2.052  V,2.193  V
41.47 nsec,1.906  V,2.199  V
41.52 nsec,1.760  V,2.206  V
41.57 nsec,1.613  V,2.215  V
41.62 nsec,1.466  V,2.224  V
41.67 nsec,1.318  V,2.236  V
41.72 nsec,1.171  V,2.247  V
41.77 nsec,1.023  V,2.254  V
41.82 nsec,873.4 mV,2.250  V
41.87 nsec,723.7 mV,2.231  V
41.92 nsec,574.6 mV,2.206  V
41.97 nsec,424.6 mV,2.192  V
42.02 nsec,292.7 mV,2.188  V
42.07 nsec,230.7 mV,2.191  V
42.11 nsec,249.2 mV,2.197  V
42.16 nsec,316.7 mV,2.201  V
42.21 nsec,413.9 mV,2.205  V
42.26 nsec,529.2 mV,2.206  V
42.31 nsec,655.8 mV,2.203  V
42.36 nsec,789.7 mV,2.197  V
42.41 nsec,928.5 mV,2.191  V
42.46 nsec,1.071  V,2.184  V
42.51 nsec,1.214  V,2.176  V
42.56 nsec,1.361  V,2.168  V
42.61 nsec,1.510  V,2.159  V
42.66 nsec,1.662  V,2.151  V
42.71 nsec,1.815  V,2.144  V
42.76 nsec,1.969  V,2.137  V
42.81 nsec,2.123  V,2.131  V
42.86 nsec,2.277  V,2.125  V
42.91 nsec,2.431  V,2.120  V
42.96 nsec,2.585  V,2.115  V
43.01 nsec,2.710  V,2.109  V
43.06 nsec,2.787  V,2.103  V
43.11 nsec,2.833  V,2.096  V
43.16 nsec,2.857  V,2.087  V
43.21 nsec,2.869  V,2.080  V
43.26 nsec,2.876  V,2.080  V
43.31 nsec,2.880  V,2.092  V
43.36 nsec,2.882  V,2.109  V
43.41 nsec,2.883  V,2.121  V
43.46 nsec,2.883  V,2.125  V
43.51 nsec,2.884  V,2.124  V
43.56 nsec,2.884  V,2.119  V
43.61 nsec,2.885  V,2.110  V
43.66 nsec,2.885  V,2.097  V
43.71 nsec,2.884  V,2.078  V
43.76 nsec,2.884  V,2.049  V
43.81 nsec,2.883  V,2.006  V
43.86 nsec,2.882  V,1.944  V
43.91 nsec,2.882  V,1.852  V
43.96 nsec,2.883  V,1.705  V
44.01 nsec,2.887  V,1.468  V
44.06 nsec,2.893  V,1.116  V
44.11 nsec,2.897  V,674.7 mV
44.16 nsec,2.897  V,323.6 mV
44.21 nsec,2.894  V,140.5 mV
44.26 nsec,2.891  V,54.31 mV
44.30 nsec,2.889  V,21.08 mV
44.33 nsec,2.887  V,8.770 mV
44.37 nsec,2.887  V,1.684 mV
44.40 nsec,2.887  V,-2.500 mV
44.45 nsec,2.887  V,-7.336 mV
44.50 nsec,2.888  V,-8.830 mV
44.55 nsec,2.890  V,6.013 mV
44.60 nsec,2.891  V,44.01 mV
44.65 nsec,2.891  V,120.0 mV
44.70 nsec,2.892  V,246.8 mV
44.75 nsec,2.892  V,450.9 mV
44.80 nsec,2.892  V,769.1 mV
44.85 nsec,2.892  V,1.145  V
44.90 nsec,2.892  V,1.482  V
44.95 nsec,2.892  V,1.726  V
45.00 nsec,2.891  V,1.876  V
45.05 nsec,2.891  V,1.968  V
45.10 nsec,2.891  V,2.029  V
45.15 nsec,2.891  V,2.071  V
45.20 nsec,2.890  V,2.100  V
45.25 nsec,2.890  V,2.122  V
45.30 nsec,2.891  V,2.139  V
45.35 nsec,2.891  V,2.149  V
45.40 nsec,2.891  V,2.153  V
45.45 nsec,2.890  V,2.153  V
45.50 nsec,2.888  V,2.151  V
45.55 nsec,2.886  V,2.148  V
45.60 nsec,2.884  V,2.144  V
45.65 nsec,2.885  V,2.140  V
45.70 nsec,2.887  V,2.135  V
45.75 nsec,2.888  V,2.131  V
45.80 nsec,2.890  V,2.127  V
45.85 nsec,2.891  V,2.124  V
45.90 nsec,2.892  V,2.120  V
45.95 nsec,2.893  V,2.116  V
46.00 nsec,2.894  V,2.111  V
46.05 nsec,2.889  V,2.105  V
46.10 nsec,2.847  V,2.098  V
46.15 nsec,2.760  V,2.090  V
46.20 nsec,2.655  V,2.083  V
46.25 nsec,2.537  V,2.081  V
46.30 nsec,2.411  V,2.088  V
46.35 nsec,2.280  V,2.101  V
46.40 nsec,2.148  V,2.114  V
46.45 nsec,2.012  V,2.122  V
46.50 nsec,1.871  V,2.123  V
46.55 nsec,1.727  V,2.122  V
46.60 nsec,1.578  V,2.118  V
46.65 nsec,1.424  V,2.116  V
46.70 nsec,1.262  V,2.115  V
46.75 nsec,1.100  V,2.115  V
46.80 nsec,938.5 mV,2.117  V
46.85 nsec,775.6 mV,2.120  V
46.90 nsec,613.6 mV,2.124  V
46.95 nsec,453.6 mV,2.127  V
47.00 nsec,296.1 mV,2.132  V
47.05 nsec,168.4 mV,2.136  V
47.09 nsec,99.11 mV,2.139  V
47.14 nsec,54.04 mV,2.142  V
47.19 nsec,28.59 mV,2.146  V
47.24 nsec,14.57 mV,2.148  V
47.29 nsec,6.571 mV,2.151  V
47.34 nsec,2.166 mV,2.152  V
47.39 nsec,-631.2 uV,2.154  V
47.44 nsec,-1.671 mV,2.156  V
47.49 nsec,-1.182 mV,2.158  V
47.54 nsec,605.3 uV,2.159  V
47.59 nsec,3.688 mV,2.161  V
47.64 nsec,7.223 mV,2.163  V
47.69 nsec,10.16 mV,2.165  V
47.74 nsec,12.47 mV,2.166  V
47.79 nsec,14.11 mV,2.163  V
47.84 nsec,15.14 mV,2.157  V
47.89 nsec,15.82 mV,2.154  V
47.94 nsec,16.21 mV,2.153  V
47.99 nsec,16.40 mV,2.153  V
48.04 nsec,36.10 mV,2.155  V
48.08 nsec,82.77 mV,2.157  V
48.13 nsec,172.5 mV,2.160  V
48.18 nsec,284.6 mV,2.165  V
48.23 nsec,407.6 mV,2.169  V
48.28 nsec,539.9 mV,2.173  V
48.33 nsec,678.5 mV,2.179  V
48.38 nsec,820.5 mV,2.185  V
48.43 nsec,964.0 mV,2.193  V
48.48 nsec,1.108  V,2.200  V
48.53 nsec,1.253  V,2.205  V
48.58 nsec,1.397  V,2.207  V
48.63 nsec,1.543  V,2.205  V
48.68 nsec,1.693  V,2.191  V
48.73 nsec,1.846  V,2.117  V
48.77 nsec,1.975  V,1.891  V
48.82 nsec,2.129  V,1.238  V
48.87 nsec,2.283  V,495.8 mV
48.92 nsec,2.436  V,140.0 mV
48.95 nsec,2.538  V,82.75 mV
48.97 nsec,2.601  V,57.78 mV
48.99 nsec,2.661  V,41.69 mV
49.02 nsec,2.751  V,24.08 mV
49.06 nsec,2.819  V,15.22 mV
49.10 nsec,2.877  V,10.28 mV
49.13 nsec,2.907  V,8.724 mV
49.17 nsec,2.929  V,7.760 mV
49.22 nsec,2.947  V,5.570 mV
49.27 nsec,2.958  V,3.526 mV
49.32 nsec,2.963  V,1.551 mV
49.37 nsec,2.966  V,636.2 uV
49.42 nsec,2.968  V,205.9 uV
49.47 nsec,2.969  V,-118.1 uV
49.52 nsec,2.970  V,-210.9 uV
49.57 nsec,2.970  V,-478.8 uV
49.62 nsec,2.970  V,-805.6 uV
49.67 nsec,2.970  V,-1.172 mV
49.72 nsec,2.970  V,-1.351 mV
49.77 nsec,2.970  V,-1.409 mV
49.82 nsec,2.970  V,-1.256 mV
49.87 nsec,2.970  V,-662.8 uV
49.92 nsec,2.971  V,-233.4 uV
49.97 nsec,2.971  V,-77.13 uV
50.02 nsec,2.966  V,154.4 uV
50.07 nsec,2.922  V,192.8 uV
50.11 nsec,2.839  V,191.2 uV
50.16 nsec,2.727  V,242.1 uV
50.21 nsec,2.607  V,210.0 uV
50.26 nsec,2.478  V,50.41 uV
50.31 nsec,2.341  V,-862.1 uV
50.36 nsec,2.200  V,-2.633 mV
50.41 nsec,2.056  V,-4.647 mV
50.46 nsec,1.911  V,-7.253 mV
50.51 nsec,1.764  V,-10.86 mV
50.56 nsec,1.617  V,-13.49 mV
50.61 nsec,1.469  V,78.07 uV
50.66 nsec,1.321  V,44.21 mV
50.71 nsec,1.173  V,125.7 mV
50.76 nsec,1.026  V,262.2 mV
50.81 nsec,878.7 mV,504.1 mV
50.86 nsec,733.3 mV,916.1 mV
50.91 nsec,593.2 mV,1.387  V
50.96 nsec,455.4 mV,1.746  V
51.01 nsec,343.9 mV,1.940  V
51.06 nsec,303.9 mV,2.033  V
51.10 nsec,317.5 mV,2.070  V
51.15 nsec,368.5 mV,2.103  V
51.19 nsec,429.9 mV,2.119  V
51.24 nsec,520.9 mV,2.133  V
51.29 nsec,632.6 mV,2.143  V
51.34 nsec,758.0 mV,2.148  V
51.39 nsec,889.3 mV,2.150  V
51.44 nsec,1.025  V,2.150  V
51.49 nsec,1.164  V,2.149  V
51.54 nsec,1.304  V,2.148  V
51.59 nsec,1.446  V,2.146  V
51.64 nsec,1.589  V,2.145  V
51.69 nsec,1.733  V,2.144  V
51.74 nsec,1.878  V,2.143  V
51.79 nsec,2.026  V,2.142  V
51.84 nsec,2.179  V,2.141  V
51.89 nsec,2.332  V,2.140  V
51.94 nsec,2.484  V,2.140  V
51.99 nsec,2.636  V,2.139  V
52.04 nsec,2.761  V,2.138  V
52.09 nsec,2.842  V,2.137  V
52.14 nsec,2.891  V,2.136  V
52.17 nsec,2.911  V,2.136  V
52.20 nsec,2.925  V,2.136  V
52.25 nsec,2.939  V,2.137  V
52.30 nsec,2.948  V,2.139  V
52.35 nsec,2.953  V,2.141  V
52.40 nsec,2.956  V,2.143  V
52.45 nsec,2.958  V,2.144  V
52.50 nsec,2.959  V,2.142  V
52.55 nsec,2.959  V,2.137  V
52.60 nsec,2.958  V,2.128  V
52.65 nsec,2.955  V,2.115  V
52.70 nsec,2.951  V,2.098  V
52.75 nsec,2.945  V,2.072  V
52.80 nsec,2.939  V,2.030  V
52.85 nsec,2.934  V,1.965  V
52.90 nsec,2.929  V,1.870  V
52.95 nsec,2.923  V,1.726  V
53.00 nsec,2.919  V,1.503  V
53.05 nsec,2.918  V,1.175  V
53.10 nsec,2.919  V,740.6 mV
53.15 nsec,2.925  V,360.0 mV
53.20 nsec,2.932  V,144.8 mV
53.25 nsec,2.937  V,50.01 mV
53.29 nsec,2.941  V,15.21 mV
53.32 nsec,2.943  V,7.815 mV
53.36 nsec,2.946  V,2.801 mV
53.39 nsec,2.948  V,-746.1 uV
53.44 nsec,2.951  V,-2.991 mV
53.49 nsec,2.953  V,-3.550 mV
53.54 nsec,2.955  V,-5.859 mV
53.59 nsec,2.957  V,-5.710 mV
53.64 nsec,2.958  V,-3.902 mV
53.69 nsec,2.959  V,-235.1 uV
53.74 nsec,2.960  V,8.798 mV
53.79 nsec,2.960  V,20.68 mV
53.84 nsec,2.960  V,34.70 mV
53.89 nsec,2.960  V,53.14 mV
53.94 nsec,2.960  V,78.10 mV
53.99 nsec,2.960  V,114.2 mV
54.04 nsec,2.942  V,170.4 mV
54.09 nsec,2.880  V,267.5 mV
54.14 nsec,2.780  V,451.1 mV
54.19 nsec,2.666  V,816.2 mV
54.24 nsec,2.543  V,1.332  V
54.29 nsec,2.411  V,1.780  V
54.34 nsec,2.272  V,2.013  V
54.39 nsec,2.130  V,2.105  V
54.44 nsec,1.986  V,2.146  V
54.49 nsec,1.840  V,2.163  V
54.54 nsec,1.693  V,2.171  V
54.59 nsec,1.547  V,2.176  V
54.64 nsec,1.400  V,2.178  V
54.69 nsec,1.253  V,2.179  V
54.74 nsec,1.106  V,2.179  V
54.79 nsec,957.4 mV,2.179  V
54.84 nsec,810.2 mV,2.179  V
54.89 nsec,662.6 mV,2.178  V
54.94 nsec,514.0 mV,2.179  V
54.99 nsec,365.4 mV,2.181  V
55.04 nsec,264.2 mV,2.187  V
55.08 nsec,247.2 mV,2.194  V
55.12 nsec,272.2 mV,2.199  V
55.15 nsec,316.4 mV,2.203  V
55.19 nsec,390.0 mV,2.206  V
55.24 nsec,500.6 mV,2.209  V
55.29 nsec,626.8 mV,2.209  V
55.34 nsec,764.7 mV,2.204  V
55.39 nsec,911.1 mV,2.197  V
55.44 nsec,1.064  V,2.189  V
55.49 nsec,1.218  V,2.181  V
55.54 nsec,1.365  V,2.173  V
55.59 nsec,1.499  V,2.164  V
55.64 nsec,1.628  V,2.156  V
55.69 nsec,1.762  V,2.151  V
55.74 nsec,1.904  V,2.147  V
55.79 nsec,2.051  V,2.144  V
55.84 nsec,2.198  V,2.143  V
55.89 nsec,2.346  V,2.142  V
55.94 nsec,2.496  V,2.143  V
55.99 nsec,2.647  V,2.143  V
56.04 nsec,2.770  V,2.144  V
56.09 nsec,2.846  V,2.145  V
56.14 nsec,2.897  V,2.145  V
56.17 nsec,2.919  V,2.145  V
56.22 nsec,2.936  V,2.146  V
56.27 nsec,2.945  V,2.146  V
56.32 nsec,2.948  V,2.147  V
56.37 nsec,2.947  V,2.148  V
56.42 nsec,2.944  V,2.149  V
56.47 nsec,2.944  V,2.149  V
56.52 nsec,2.946  V,2.148  V
56.57 nsec,2.949  V,2.142  V
56.62 nsec,2.954  V,2.134  V
56.67 nsec,2.961  V,2.122  V
56.72 nsec,2.967  V,2.105  V
56.77 nsec,2.972  V,2.078  V
56.82 nsec,2.974  V,2.032  V
56.87 nsec,2.976  V,1.957  V
56.92 nsec,2.977  V,1.833  V
56.97 nsec,2.978  V,1.612  V
57.02 nsec,2.979  V,1.240  V
57.07 nsec,2.979  V,733.6 mV
57.12 nsec,2.979  V,321.1 mV
57.17 nsec,2.979  V,124.4 mV
57.21 nsec,2.978  V,46.57 mV
57.25 nsec,2.977  V,20.76 mV
57.28 nsec,2.977  V,12.66 mV
57.31 nsec,2.976  V,6.650 mV
57.35 nsec,2.976  V,3.111 mV
57.40 nsec,2.977  V,-643.0 uV
57.45 nsec,2.977  V,-3.360 mV
57.50 nsec,2.978  V,-5.284 mV
57.55 nsec,2.980  V,-7.307 mV
57.60 nsec,2.982  V,-8.584 mV
57.65 nsec,2.983  V,-7.694 mV
57.70 nsec,2.983  V,2.059 mV
57.75 nsec,2.983  V,20.73 mV
57.80 nsec,2.983  V,38.43 mV
57.85 nsec,2.983  V,51.08 mV
57.90 nsec,2.982  V,64.24 mV
57.95 nsec,2.982  V,94.66 mV
58.00 nsec,2.981  V,154.8 mV
58.05 nsec,2.952  V,272.9 mV
58.10 nsec,2.879  V,511.9 mV
58.15 nsec,2.771  V,1.002  V
58.20 nsec,2.654  V,1.595  V
58.25 nsec,2.529  V,1.963  V
58.29 nsec,2.402  V,2.103  V
58.34 nsec,2.263  V,2.171  V
58.39 nsec,2.121  V,2.201  V
58.44 nsec,1.976  V,2.214  V
58.49 nsec,1.830  V,2.219  V
58.54 nsec,1.684  V,2.220  V
58.59 nsec,1.537  V,2.219  V
58.64 nsec,1.390  V,2.213  V
58.69 nsec,1.243  V,2.205  V
58.74 nsec,1.095  V,2.194  V
58.79 nsec,946.8 mV,2.180  V
58.84 nsec,799.5 mV,2.164  V
58.89 nsec,652.0 mV,2.149  V
58.94 nsec,503.6 mV,2.140  V
58.99 nsec,355.0 mV,2.135  V
59.04 nsec,236.0 mV,2.132  V
59.09 nsec,163.4 mV,2.130  V
59.14 nsec,118.0 mV,2.129  V
59.19 nsec,94.78 mV,2.129  V
59.24 nsec,81.86 mV,2.129  V
59.29 nsec,78.07 mV,2.129  V
59.34 nsec,79.71 mV,2.129  V
59.39 nsec,84.32 mV,2.129  V
59.44 nsec,88.30 mV,2.128  V
59.49 nsec,86.83 mV,2.126  V
59.54 nsec,76.08 mV,2.122  V
59.59 nsec,59.38 mV,2.118  V
59.64 nsec,44.56 mV,2.114  V
59.69 nsec,32.67 mV,2.112  V
59.74 nsec,23.26 mV,2.112  V
59.79 nsec,15.90 mV,2.113  V
59.84 nsec,10.41 mV,2.117  V
59.89 nsec,7.069 mV,2.121  V
59.94 nsec,5.062 mV,2.126  V
59.99 nsec,3.966 mV,2.130  V
60.04 nsec,23.83 mV,2.134  V
60.07 nsec,63.55 mV,2.137  V
60.12 nsec,141.5 mV,2.140  V
60.17 nsec,248.4 mV,2.142  V
60.22 nsec,362.9 mV,2.144  V
60.27 nsec,483.0 mV,2.145  V
60.32 nsec,607.0 mV,2.146  V
60.37 nsec,735.8 mV,2.147  V
60.42 nsec,876.9 mV,2.148  V
60.47 nsec,1.026  V,2.148  V
60.52 nsec,1.174  V,2.146  V
60.57 nsec,1.324  V,2.140  V
60.62 nsec,1.479  V,2.132  V
60.67 nsec,1.642  V,2.120  V
60.72 nsec,1.805  V,2.104  V
60.75 nsec,1.928  V,2.086  V
60.80 nsec,2.069  V,2.053  V
60.85 nsec,2.220  V,1.996  V
60.90 nsec,2.376  V,1.901  V
60.95 nsec,2.531  V,1.739  V
61.00 nsec,2.686  V,1.455  V
61.05 nsec,2.788  V,1.015  V
61.09 nsec,2.792  V,571.1 mV
61.14 nsec,2.734  V,233.2 mV
61.18 nsec,2.663  V,110.5 mV
61.23 nsec,2.558  V,38.08 mV
61.26 nsec,2.479  V,19.38 mV
61.29 nsec,2.399  V,11.37 mV
61.32 nsec,2.322  V,7.037 mV
61.36 nsec,2.220  V,3.570 mV
61.41 nsec,2.079  V,1.620 mV
61.46 nsec,1.935  V,-272.3 uV
61.51 nsec,1.790  V,-1.507 mV
61.56 nsec,1.644  V,-2.877 mV
61.61 nsec,1.498  V,-4.384 mV
61.66 nsec,1.351  V,-5.065 mV
61.71 nsec,1.204  V,-4.432 mV
61.76 nsec,1.055  V,-1.648 mV
61.81 nsec,906.4 mV,264.5 uV
61.86 nsec,757.7 mV,612.5 uV
61.91 nsec,607.8 mV,1.520 mV
61.96 nsec,456.7 mV,1.843 mV
62.01 nsec,312.5 mV,2.412 mV
62.06 nsec,230.9 mV,2.685 mV
62.10 nsec,232.5 mV,2.335 mV
62.15 nsec,284.5 mV,1.998 mV
62.19 nsec,351.6 mV,2.026 mV
62.24 nsec,458.0 mV,1.438 mV
62.29 nsec,580.3 mV,758.5 uV
62.34 nsec,712.3 mV,1.177 mV
62.39 nsec,850.2 mV,2.097 mV
62.44 nsec,991.8 mV,2.111 mV
62.49 nsec,1.136  V,1.063 mV
62.54 nsec,1.282  V,-1.550 mV
62.59 nsec,1.428  V,-6.835 mV
62.64 nsec,1.576  V,-16.73 mV
62.69 nsec,1.728  V,-22.48 mV
62.73 nsec,1.866  V,20.71 mV
62.76 nsec,1.946  V,83.89 mV
62.79 nsec,2.059  V,235.4 mV
62.84 nsec,2.213  V,600.6 mV
62.89 nsec,2.363  V,1.091  V
62.94 nsec,2.517  V,1.527  V
62.99 nsec,2.672  V,1.790  V
63.04 nsec,2.779  V,1.925  V
63.09 nsec,2.793  V,1.999  V
63.14 nsec,2.740  V,2.049  V
63.19 nsec,2.656  V,2.081  V
63.24 nsec,2.550  V,2.104  V
63.29 nsec,2.431  V,2.121  V
63.34 nsec,2.306  V,2.135  V
63.39 nsec,2.177  V,2.144  V
63.44 nsec,2.042  V,2.149  V
63.49 nsec,1.903  V,2.150  V
63.54 nsec,1.756  V,2.148  V
63.59 nsec,1.609  V,2.142  V
63.64 nsec,1.454  V,2.132  V
63.69 nsec,1.297  V,2.119  V
63.74 nsec,1.139  V,2.100  V
63.79 nsec,980.6 mV,2.069  V
63.84 nsec,823.1 mV,2.015  V
63.89 nsec,666.2 mV,1.924  V
63.94 nsec,511.0 mV,1.763  V
63.99 nsec,357.8 mV,1.471  V
64.04 nsec,249.5 mV,1.013  V
64.09 nsec,227.1 mV,517.9 mV
64.14 nsec,272.5 mV,206.7 mV
64.18 nsec,345.4 mV,90.89 mV
